Date,Market
2010-04-12,102.732262
2010-04-13,102.809471
2010-04-14,103.976318
2010-04-15,104.062096
2010-04-16,102.406227
2010-04-19,102.792297
2010-04-20,103.710327
2010-04-21,103.521576
2010-04-22,103.830437
2010-04-23,104.508232
2010-04-26,104.113571
2010-04-27,101.651237
2010-04-28,102.423378
2010-04-29,103.693161
2010-04-30,101.934349
2010-05-03,103.255608
2010-05-04,100.827553
2010-05-05,100.226997
2010-05-06,96.898125
2010-05-07,95.456749
2010-05-10,99.660736
2010-05-11,99.377617
2010-05-12,100.767532
2010-05-13,99.514893
2010-05-14,97.713173
2010-05-17,97.764648
2010-05-18,96.434837
2010-05-19,95.885719
2010-05-20,92.265114
2010-05-21,93.612106
2010-05-24,92.41098
2010-05-25,92.505348
2010-05-26,91.947685
2010-05-27,95.027756
2010-05-28,93.835182
2010-06-01,92.256546
2010-06-02,94.658829
2010-06-03,94.984863
2010-06-04,91.647369
2010-06-07,90.506279
2010-06-08,91.475807
2010-06-09,90.986755
2010-06-10,93.646416
2010-06-11,94.101166
2010-06-14,93.955315
2010-06-15,96.091629
2010-06-16,96.057297
2010-06-17,96.211716
2010-06-18,96.316055
2010-06-21,96.040184
2010-06-22,94.454056
2010-06-23,94.160965
2010-06-24,92.600632
2010-06-25,92.988556
2010-06-28,92.695496
2010-06-29,89.833504
2010-06-30,88.980064
2010-07-01,88.583519
2010-07-02,88.100769
2010-07-06,88.67836
2010-07-07,91.471367
2010-07-08,92.376518
2010-07-09,93.066147
2010-07-12,93.12648
2010-07-13,94.531616
2010-07-14,94.523003
2010-07-15,94.548859
2010-07-16,91.945496
2010-07-19,92.488594
2010-07-20,93.514404
2010-07-21,92.298943
2010-07-22,94.359184
2010-07-23,95.178162
2010-07-26,96.16951
2010-07-27,96.160896
2010-07-28,95.54023
2010-07-29,95.07473
2010-07-30,95.057457
2010-08-02,97.203957
2010-08-03,96.738449
2010-08-04,97.384987
2010-08-05,97.281563
2010-08-06,96.884995
2010-08-09,97.402237
2010-08-10,96.876366
2010-08-11,94.221306
2010-08-12,93.643715
2010-08-13,93.367867
2010-08-16,93.32476
2010-08-17,94.471275
2010-08-18,94.6437
2010-08-19,92.997177
2010-08-20,92.695496
2010-08-23,92.342056
2010-08-24,90.971397
2010-08-25,91.324829
2010-08-26,90.712784
2010-08-27,92.117905
2010-08-30,90.781731
2010-08-31,90.781731
2010-09-01,93.497154
2010-09-02,94.367836
2010-09-03,95.591934
2010-09-07,94.514397
2010-09-08,95.178162
2010-09-09,95.61779
2010-09-10,96.10054
2010-09-13,97.169479
2010-09-14,97.109138
2010-09-15,97.479813
2010-09-16,97.453949
2010-09-17,97.490356
2010-09-20,98.980995
2010-09-21,98.781677
2010-09-22,98.296333
2010-09-23,97.499023
2010-09-24,99.509674
2010-09-27,99.03299
2010-09-28,99.379669
2010-09-29,99.206337
2010-09-30,98.911652
2010-10-01,99.327675
2010-10-04,98.582336
2010-10-05,100.566978
2010-10-06,100.558311
2010-10-07,100.436974
2010-10-08,101.000328
2010-10-11,101.095657
2010-10-12,101.407654
2010-10-13,102.196297
2010-10-14,101.79763
2010-10-15,102.005661
2010-10-18,102.508308
2010-10-19,101.164986
2010-10-20,102.152977
2010-10-21,102.378288
2010-10-22,102.568977
2010-10-25,102.872299
2010-10-26,102.88961
2010-10-27,102.594963
2010-10-28,102.612282
2010-10-29,102.690292
2010-11-01,102.72496
2010-11-02,103.539604
2010-11-03,103.955627
2010-11-04,105.957619
2010-11-05,106.35627
2010-11-08,106.156929
2010-11-09,105.394272
2010-11-10,105.818932
2010-11-11,105.420242
2010-11-12,104.172287
2010-11-15,104.024933
2010-11-16,102.404305
2010-11-17,102.456299
2010-11-18,103.964287
2010-11-19,104.250298
2010-11-22,104.163605
2010-11-23,102.655632
2010-11-24,104.172287
2010-11-26,102.958954
2010-11-29,103.270981
2010-11-30,102.690292
2010-12-01,104.874275
2010-12-02,106.217583
2010-12-03,106.503601
2010-12-06,106.390923
2010-12-07,106.451584
2010-12-08,106.841599
2010-12-09,107.257576
2010-12-10,107.881592
2010-12-13,107.950912
2010-12-14,108.046242
2010-12-15,107.552254
2010-12-16,108.176254
2010-12-17,108.292122
2010-12-20,108.553482
2010-12-21,109.24173
2010-12-22,109.581505
2010-12-23,109.424698
2010-12-27,109.468246
2010-12-28,109.625069
2010-12-29,109.703476
2010-12-30,109.529251
2010-12-31,109.555389
2011-01-03,110.687958
2011-01-04,110.626984
2011-01-05,111.201973
2011-01-06,110.984161
2011-01-07,110.766365
2011-01-10,110.626984
2011-01-11,111.019028
2011-01-12,112.020927
2011-01-13,111.837975
2011-01-14,112.648193
2011-01-18,112.839859
2011-01-19,111.733421
2011-01-20,111.585304
2011-01-21,111.837975
2011-01-24,112.473946
2011-01-25,112.534943
2011-01-26,112.970551
2011-01-27,113.249352
2011-01-28,111.271675
2011-01-31,112.108025
2011-02-01,113.902733
2011-02-02,113.684937
2011-02-03,113.937599
2011-02-04,114.259926
2011-02-07,114.974342
2011-02-08,115.497101
2011-02-09,115.235718
2011-02-10,115.279259
2011-02-11,115.967522
2011-02-14,116.246315
2011-02-15,115.880417
2011-02-16,116.612259
2011-02-17,116.960709
2011-02-18,117.204651
2011-02-22,114.852364
2011-02-23,114.146706
2011-02-24,114.068268
2011-02-25,115.287979
2011-02-28,116.00238
2011-03-01,114.068268
2011-03-02,114.312241
2011-03-03,116.281166
2011-03-04,115.409966
2011-03-07,114.503891
2011-03-08,115.505798
2011-03-09,115.340271
2011-03-10,113.205757
2011-03-11,113.989876
2011-03-14,113.301598
2011-03-15,112.003487
2011-03-16,109.930008
2011-03-17,111.384949
2011-03-18,111.790039
2011-03-21,113.522552
2011-03-22,113.128792
2011-03-23,113.452568
2011-03-24,114.537552
2011-03-25,114.88755
2011-03-28,114.607567
2011-03-29,115.377563
2011-03-30,116.17382
2011-03-31,116.016296
2011-04-01,116.506294
2011-04-04,116.602539
2011-04-05,116.58506
2011-04-06,116.952568
2011-04-07,116.655052
2011-04-08,116.252563
2011-04-11,115.902588
2011-04-12,115.036293
2011-04-13,115.027557
2011-04-14,115.115036
2011-04-15,115.535065
2011-04-18,114.240059
2011-04-19,114.896309
2011-04-20,116.46257
2011-04-21,117.057564
2011-04-25,116.935066
2011-04-26,117.941307
2011-04-27,118.711304
2011-04-28,119.096306
2011-04-29,119.37632
2011-05-02,119.192581
2011-05-03,118.763832
2011-05-04,117.976311
2011-05-05,116.908783
2011-05-06,117.425072
2011-05-09,117.880035
2011-05-10,118.886307
2011-05-11,117.635071
2011-05-12,118.195068
2011-05-13,117.285072
2011-05-16,116.54129
2011-05-17,116.523834
2011-05-18,117.565063
2011-05-19,117.845055
2011-05-20,116.908783
2011-05-23,115.552559
2011-05-24,115.456306
2011-05-25,115.841331
2011-05-26,116.375061
2011-05-27,116.82132
2011-05-31,118.037544
2011-06-01,115.386322
2011-06-02,115.263794
2011-06-03,114.117577
2011-06-06,112.910072
2011-06-07,112.840073
2011-06-08,112.367561
2011-06-09,113.225044
2011-06-10,111.650055
2011-06-13,111.737556
2011-06-14,113.155045
2011-06-15,111.142555
2011-06-16,111.387573
2011-06-17,111.719963
2011-06-20,112.291527
2011-06-21,113.830376
2011-06-22,113.144478
2011-06-23,112.819138
2011-06-24,111.508919
2011-06-27,112.502563
2011-06-28,113.971062
2011-06-29,114.947151
2011-06-30,116.046295
2011-07-01,117.760986
2011-07-05,117.664253
2011-07-06,117.80497
2011-07-07,119.02726
2011-07-08,118.183098
2011-07-11,116.046295
2011-07-12,115.545082
2011-07-13,115.931969
2011-07-14,115.13179
2011-07-15,115.800064
2011-07-18,114.850388
2011-07-19,116.7146
2011-07-20,116.644226
2011-07-21,118.26223
2011-07-22,118.34137
2011-07-25,117.681862
2011-07-26,117.242195
2011-07-27,114.841591
2011-07-28,114.507431
2011-07-29,113.724846
2011-08-01,113.241203
2011-08-02,110.348175
2011-08-03,110.946136
2011-08-04,105.749252
2011-08-05,105.590965
2011-08-08,98.714546
2011-08-09,103.304695
2011-08-10,98.740929
2011-08-11,103.172775
2011-08-12,103.867455
2011-08-15,106.065811
2011-08-16,105.160095
2011-08-17,105.230431
2011-08-18,100.693039
2011-08-19,99.048691
2011-08-22,99.127846
2011-08-23,102.39016
2011-08-24,103.832283
2011-08-25,102.249458
2011-08-26,103.735542
2011-08-29,106.716522
2011-08-30,106.99791
2011-08-31,107.472748
2011-09-01,106.347198
2011-09-02,103.63002
2011-09-06,102.873802
2011-09-07,105.775627
2011-09-08,104.676453
2011-09-09,101.932915
2011-09-12,102.592415
2011-09-13,103.533325
2011-09-14,104.966637
2011-09-15,106.778053
2011-09-16,107.410049
2011-09-19,106.340546
2011-09-20,106.216789
2011-09-21,103.087822
2011-09-22,99.755562
2011-09-23,100.356606
2011-09-26,102.743126
2011-09-27,103.892181
2011-09-28,101.770844
2011-09-29,102.575172
2011-09-30,100.011909
2011-10-03,97.165794
2011-10-04,99.295952
2011-10-05,101.134453
2011-10-06,102.964104
2011-10-07,102.274673
2011-10-10,105.695297
2011-10-11,105.801376
2011-10-12,106.729454
2011-10-13,106.517334
2011-10-14,108.33812
2011-10-17,106.269836
2011-10-18,108.34697
2011-10-19,107.065323
2011-10-20,107.533806
2011-10-21,109.575577
2011-10-24,110.91909
2011-10-25,108.76239
2011-10-26,109.867264
2011-10-27,113.694489
2011-10-28,113.667976
2011-10-31,110.927917
2011-11-01,107.83432
2011-11-02,109.593239
2011-11-03,111.590843
2011-11-04,110.91024
2011-11-07,111.599648
2011-11-08,113.031548
2011-11-09,108.859612
2011-11-10,109.884933
2011-11-11,111.953239
2011-11-14,110.892563
2011-11-15,111.440559
2011-11-16,109.672798
2011-11-17,107.931549
2011-11-18,107.816643
2011-11-21,105.766022
2011-11-22,105.350594
2011-11-23,103.025978
2011-11-25,102.831497
2011-11-28,105.810211
2011-11-29,106.110741
2011-11-30,110.477135
2011-12-01,110.459442
2011-12-02,110.362251
2011-12-05,111.564316
2011-12-06,111.599648
2011-12-07,112.015106
2011-12-08,109.557884
2011-12-09,111.414063
2011-12-12,109.787704
2011-12-13,108.76239
2011-12-14,107.604507
2011-12-15,107.993423
2011-12-16,108.153526
2011-12-19,106.997162
2011-12-20,110.234947
2011-12-21,110.448425
2011-12-22,111.426865
2011-12-23,112.423096
2011-12-27,112.512054
2011-12-28,111.035477
2011-12-29,112.182915
2011-12-30,111.631454
2012-01-03,113.410439
2012-01-04,113.588333
2012-01-05,113.890732
2012-01-06,113.597221
2012-01-09,113.872963
2012-01-10,114.860298
2012-01-11,114.922562
2012-01-12,115.198318
2012-01-13,114.602356
2012-01-17,115.047096
2012-01-18,116.319077
2012-01-19,116.932846
2012-01-20,117.36866
2012-01-23,117.066246
2012-01-24,116.932846
2012-01-25,117.911255
2012-01-26,117.30645
2012-01-27,117.253044
2012-01-30,116.852737
2012-01-31,116.808311
2012-02-01,117.831215
2012-02-02,118.017998
2012-02-03,119.672432
2012-02-06,119.592422
2012-02-07,119.894829
2012-02-08,120.250648
2012-02-09,120.401848
2012-02-10,119.512383
2012-02-13,120.401848
2012-02-14,120.250648
2012-02-15,119.690262
2012-02-16,121.015579
2012-02-17,121.335808
2012-02-21,121.389191
2012-02-22,120.997841
2012-02-23,121.531509
2012-02-24,121.798317
2012-02-27,122.002937
2012-02-28,122.358696
2012-02-29,121.878418
2012-03-01,122.509972
2012-03-02,122.136337
2012-03-05,121.638237
2012-03-06,119.859245
2012-03-07,120.695358
2012-03-08,121.896164
2012-03-09,122.367607
2012-03-12,122.376526
2012-03-13,124.582458
2012-03-14,124.449059
2012-03-15,125.169518
2012-03-16,125.342834
2012-03-19,125.834221
2012-03-20,125.467957
2012-03-21,125.262474
2012-03-22,124.360107
2012-03-23,124.762131
2012-03-26,126.513176
2012-03-27,126.120087
2012-03-28,125.494759
2012-03-29,125.280334
2012-03-30,125.798492
2012-04-02,126.718697
2012-04-03,126.200508
2012-04-04,124.949722
2012-04-05,124.887222
2012-04-09,123.484589
2012-04-10,121.411911
2012-04-11,122.394676
2012-04-12,123.993805
2012-04-13,122.519745
2012-04-16,122.439323
2012-04-17,124.252899
2012-04-18,123.833031
2012-04-19,123.037903
2012-04-20,123.243401
2012-04-23,122.207069
2012-04-24,122.671631
2012-04-25,124.351189
2012-04-26,125.217804
2012-04-27,125.423256
2012-04-30,124.958702
2012-05-01,125.735931
2012-05-02,125.360756
2012-05-03,124.4048
2012-05-04,122.394676
2012-05-07,122.483994
2012-05-08,121.99263
2012-05-09,121.269012
2012-05-10,121.519127
2012-05-11,121.152824
2012-05-14,119.812767
2012-05-15,119.12484
2012-05-16,118.669228
2012-05-17,116.909233
2012-05-18,115.908646
2012-05-21,117.900887
2012-05-22,118.106392
2012-05-23,118.168915
2012-05-24,118.401199
2012-05-25,118.017075
2012-05-29,119.446465
2012-05-30,117.713272
2012-05-31,117.454208
2012-06-01,114.497078
2012-06-04,114.443474
2012-06-05,115.310081
2012-06-06,117.900887
2012-06-07,117.972359
2012-06-08,118.910431
2012-06-11,117.40062
2012-06-12,118.749619
2012-06-13,117.990257
2012-06-14,119.24099
2012-06-15,120.460503
2012-06-18,120.693993
2012-06-19,121.861435
2012-06-20,121.663834
2012-06-21,118.933884
2012-06-22,119.849861
2012-06-25,117.928101
2012-06-26,118.520775
2012-06-27,119.589432
2012-06-28,119.248169
2012-06-29,122.220627
2012-07-02,122.588814
2012-07-03,123.397011
2012-07-05,122.840263
2012-07-06,121.672844
2012-07-09,121.520172
2012-07-10,120.460503
2012-07-11,120.478447
2012-07-12,119.894745
2012-07-13,121.906342
2012-07-16,121.618927
2012-07-17,122.454094
2012-07-18,123.361084
2012-07-19,123.684364
2012-07-20,122.552879
2012-07-23,121.313629
2012-07-24,120.271904
2012-07-25,120.298859
2012-07-26,122.283485
2012-07-27,124.537529
2012-07-30,124.537529
2012-07-31,123.666451
2012-08-01,123.558662
2012-08-02,122.705589
2012-08-03,125.139221
2012-08-06,125.38166
2012-08-07,126.0103
2012-08-08,126.162926
2012-08-09,126.270714
2012-08-10,126.477219
2012-08-13,126.41436
2012-08-14,126.432304
2012-08-15,126.576019
2012-08-16,127.509964
2012-08-17,127.680611
2012-08-20,127.689568
2012-08-21,127.303429
2012-08-22,127.35733
2012-08-23,126.315598
2012-08-24,127.078934
2012-08-27,127.10582
2012-08-28,126.980125
2012-08-29,127.078934
2012-08-30,126.162926
2012-08-31,126.764626
2012-09-04,126.64785
2012-09-05,126.540108
2012-09-06,129.108444
2012-09-07,129.611298
2012-09-10,128.874924
2012-09-11,129.234192
2012-09-12,129.665192
2012-09-13,131.640884
2012-09-14,132.224548
2012-09-17,131.775574
2012-09-18,131.667816
2012-09-19,131.739578
2012-09-20,131.748611
2012-09-21,131.693558
2012-09-24,131.494904
2012-09-25,130.095596
2012-09-26,129.364304
2012-09-27,130.583069
2012-09-28,129.978195
2012-10-01,130.321259
2012-10-02,130.456726
2012-10-03,130.989365
2012-10-04,131.928284
2012-10-05,131.937302
2012-10-08,131.485916
2012-10-09,130.185852
2012-10-10,129.355255
2012-10-11,129.42749
2012-10-12,129.003174
2012-10-15,130.077545
2012-10-16,131.395599
2012-10-17,131.99147
2012-10-18,131.648407
2012-10-19,129.454559
2012-10-22,129.472656
2012-10-23,127.676025
2012-10-24,127.314896
2012-10-25,127.685043
2012-10-26,127.612816
2012-10-31,127.612816
2012-11-01,128.949051
2012-11-02,127.802422
2012-11-05,128.064255
2012-11-06,129.06636
2012-11-07,126.141266
2012-11-08,124.624489
2012-11-09,124.732864
2012-11-12,124.832176
2012-11-13,124.398811
2012-11-14,122.719566
2012-11-15,122.511925
2012-11-16,123.116806
2012-11-19,125.608589
2012-11-20,125.662758
2012-11-21,125.897491
2012-11-23,127.612816
2012-11-26,127.34198
2012-11-27,126.691948
2012-11-28,127.712189
2012-11-29,128.307953
2012-11-30,128.335098
2012-12-03,127.70311
2012-12-04,127.522514
2012-12-05,127.748268
2012-12-06,128.181625
2012-12-07,128.569839
2012-12-10,128.623962
2012-12-11,129.49971
2012-12-12,129.562943
2012-12-13,128.768417
2012-12-14,128.289948
2012-12-17,129.797653
2012-12-18,131.242142
2012-12-19,130.26709
2012-12-20,131.016418
2012-12-21,129.827179
2012-12-24,129.427139
2012-12-26,128.881622
2012-12-27,128.708878
2012-12-28,127.317741
2012-12-31,129.481674
2013-01-02,132.800354
2013-01-03,132.500275
2013-01-04,133.082184
2013-01-07,132.718491
2013-01-08,132.336639
2013-01-09,132.673004
2013-01-10,133.727768
2013-01-11,133.718643
2013-01-14,133.627747
2013-01-15,133.718643
2013-01-16,133.700455
2013-01-17,134.564194
2013-01-18,134.864258
2013-01-22,135.591644
2013-01-23,135.809814
2013-01-24,135.846207
2013-01-25,136.60997
2013-01-28,136.446335
2013-01-29,136.982742
2013-01-30,136.446335
2013-01-31,136.109879
2013-02-01,137.510071
2013-02-04,135.964432
2013-02-05,137.337357
2013-02-06,137.437347
2013-02-07,137.255524
2013-02-08,138.019272
2013-02-11,137.992004
2013-02-12,138.219269
2013-02-13,138.337463
2013-02-14,138.464767
2013-02-15,138.301071
2013-02-19,139.337616
2013-02-20,137.601013
2013-02-21,136.764511
2013-02-22,138.101074
2013-02-25,135.473465
2013-02-26,136.400818
2013-02-27,138.119263
2013-02-28,137.846497
2013-03-01,138.301071
2013-03-04,139.037582
2013-03-05,140.283157
2013-03-06,140.474106
2013-03-07,140.728714
2013-03-08,141.328781
2013-03-11,141.86525
2013-03-12,141.547012
2013-03-13,141.747025
2013-03-14,142.501648
2013-03-15,142.313568
2013-03-18,141.528152
2013-03-19,141.199371
2013-03-20,142.18573
2013-03-21,140.971054
2013-03-22,142.1035
2013-03-25,141.509888
2013-03-26,142.642303
2013-03-27,142.642303
2013-03-28,143.080704
2013-04-01,142.514481
2013-04-02,143.217682
2013-04-03,141.765594
2013-04-04,142.340973
2013-04-05,141.701675
2013-04-08,142.660599
2013-04-09,143.153763
2013-04-10,144.907211
2013-04-11,145.382111
2013-04-12,145.025955
2013-04-15,141.665115
2013-04-16,143.756531
2013-04-17,141.656021
2013-04-18,140.770111
2013-04-19,141.993912
2013-04-22,142.624023
2013-04-23,144.094421
2013-04-24,144.18573
2013-04-25,144.770264
2013-04-26,144.514511
2013-04-29,145.482574
2013-04-30,145.82959
2013-05-01,144.551025
2013-05-02,145.893539
2013-05-03,147.373032
2013-05-06,147.747421
2013-05-07,148.496323
2013-05-08,149.17215
2013-05-09,148.752029
2013-05-10,149.236069
2013-05-13,149.354782
2013-05-14,150.898209
2013-05-15,151.710999
2013-05-16,150.998627
2013-05-17,152.459885
2013-05-20,152.45076
2013-05-21,152.669952
2013-05-22,151.53746
2013-05-23,151.099106
2013-05-24,150.971268
2013-05-28,151.875412
2013-05-29,150.889053
2013-05-30,151.446182
2013-05-31,149.272614
2013-06-03,150.094559
2013-06-04,149.373032
2013-06-05,147.281693
2013-06-06,148.615036
2013-06-07,150.505493
2013-06-10,150.505493
2013-06-11,148.952942
2013-06-12,147.720047
2013-06-13,149.966675
2013-06-14,149.025986
2013-06-17,150.176758
2013-06-18,151.363953
2013-06-19,149.272614
2013-06-20,145.573914
2013-06-21,146.041199
2013-06-24,144.195831
2013-06-25,145.582169
2013-06-26,147.023575
2013-06-27,147.886597
2013-06-28,147.280609
2013-07-01,148.143646
2013-07-02,148.005936
2013-07-03,148.07019
2013-07-05,149.667664
2013-07-08,150.521515
2013-07-09,151.604874
2013-07-10,151.659943
2013-07-11,153.725632
2013-07-12,153.789932
2013-07-15,154.377502
2013-07-16,153.799118
2013-07-17,154.193848
2013-07-18,155.038513
2013-07-19,155.313965
2013-07-22,155.616913
2013-07-23,155.286438
2013-07-24,154.717194
2013-07-25,155.093597
2013-07-26,155.25885
2013-07-29,154.781433
2013-07-30,154.781433
2013-07-31,154.891617
2013-08-01,156.681931
2013-08-02,156.948166
2013-08-05,156.718613
2013-08-06,155.828079
2013-08-07,155.323135
2013-08-08,155.892365
2013-08-09,155.442474
2013-08-12,155.25885
2013-08-13,155.717926
2013-08-14,154.919174
2013-08-15,152.752457
2013-08-16,152.247513
2013-08-19,151.274368
2013-08-20,152.018005
2013-08-21,151.081497
2013-08-22,152.458694
2013-08-23,152.972809
2013-08-26,152.403595
2013-08-27,149.952286
2013-08-28,150.484787
2013-08-29,150.72348
2013-08-30,150.246063
2013-09-03,150.925461
2013-09-04,152.174042
2013-09-05,152.366852
2013-09-06,152.440292
2013-09-09,153.900101
2013-09-10,155.038513
2013-09-11,155.525101
2013-09-12,155.111984
2013-09-13,155.460815
2013-09-16,156.360565
2013-09-17,157.058334
2013-09-18,158.876144
2013-09-19,158.609909
2013-09-20,157.500931
2013-09-23,156.772095
2013-09-24,156.403091
2013-09-25,155.951004
2013-09-26,156.550705
2013-09-27,155.8311
2013-09-30,155.000748
2013-10-01,156.227814
2013-10-02,156.0802
2013-10-03,154.640991
2013-10-04,155.812637
2013-10-07,154.465683
2013-10-08,152.666702
2013-10-09,152.77739
2013-10-10,156.070953
2013-10-11,157.076553
2013-10-14,157.703918
2013-10-15,156.559906
2013-10-16,158.746384
2013-10-17,159.807373
2013-10-18,160.886734
2013-10-21,160.895966
2013-10-22,161.827789
2013-10-23,161.052826
2013-10-24,161.587875
2013-10-25,162.325943
2013-10-28,162.584259
2013-10-29,163.451492
2013-10-30,162.639633
2013-10-31,162.17836
2013-11-01,162.565857
2013-11-04,163.137817
2013-11-05,162.621201
2013-11-06,163.451492
2013-11-07,161.384933
2013-11-08,163.56221
2013-11-11,163.589905
2013-11-12,163.257782
2013-11-13,164.567825
2013-11-14,165.388916
2013-11-15,166.108521
2013-11-18,165.527298
2013-11-19,165.167465
2013-11-20,164.650848
2013-11-21,165.979355
2013-11-22,166.809662
2013-11-25,166.6436
2013-11-26,166.689697
2013-11-27,167.095657
2013-11-29,166.984924
2013-12-02,166.551331
2013-12-03,165.831711
2013-12-04,165.813278
2013-12-05,165.084457
2013-12-06,166.929596
2013-12-09,167.353958
2013-12-10,166.754288
2013-12-11,164.881454
2013-12-12,164.337219
2013-12-13,164.31871
2013-12-16,165.342773
2013-12-17,164.816879
2013-12-18,167.630722
2013-12-19,167.437012
2013-12-20,168.411194
2013-12-23,169.310959
2013-12-24,169.682007
2013-12-26,170.544601
2013-12-27,170.535339
2013-12-30,170.507507
2013-12-31,171.314514
2014-01-02,169.672714
2014-01-03,169.644867
2014-01-06,169.153275
2014-01-07,170.192139
2014-01-08,170.229263
2014-01-09,170.340591
2014-01-10,170.804352
2014-01-13,168.531784
2014-01-14,170.368378
2014-01-15,171.286713
2014-01-16,171.064087
2014-01-17,170.340591
2014-01-21,170.841476
2014-01-22,170.952759
2014-01-23,169.552109
2014-01-24,165.934555
2014-01-27,165.118271
2014-01-28,166.101532
2014-01-29,164.506119
2014-01-30,166.249908
2014-01-31,165.276016
2014-02-03,161.556351
2014-02-04,162.688049
2014-02-05,162.483932
2014-02-06,164.626663
2014-02-07,166.667358
2014-02-10,166.973465
2014-02-11,168.800797
2014-02-12,168.884247
2014-02-13,169.756195
2014-02-14,170.693054
2014-02-18,170.89711
2014-02-19,169.765488
2014-02-20,170.767242
2014-02-21,170.572433
2014-02-24,171.518585
2014-02-25,171.453659
2014-02-26,171.462952
2014-02-27,172.362701
2014-02-28,172.79866
2014-03-03,171.583496
2014-03-04,173.995224
2014-03-05,174.152924
2014-03-06,174.551758
2014-03-07,174.625992
2014-03-10,174.533203
2014-03-11,173.670547
2014-03-12,173.716949
2014-03-13,171.769028
2014-03-14,171.286713
2014-03-17,172.835754
2014-03-18,174.069443
2014-03-19,173.141846
2014-03-20,174.152924
2014-03-21,173.477081
2014-03-24,172.75972
2014-03-25,173.57959
2014-03-26,172.331146
2014-03-27,171.967789
2014-03-28,172.815643
2014-03-31,174.23175
2014-04-01,175.386993
2014-04-02,175.973969
2014-04-03,175.741058
2014-04-04,173.663422
2014-04-07,171.744186
2014-04-08,172.452271
2014-04-09,174.306274
2014-04-10,170.644806
2014-04-11,169.10759
2014-04-14,170.43985
2014-04-15,171.61377
2014-04-16,173.41188
2014-04-17,173.654114
2014-04-21,174.259674
2014-04-22,175.05162
2014-04-23,174.641693
2014-04-24,174.995728
2014-04-25,173.560928
2014-04-28,174.110641
2014-04-29,174.921188
2014-04-30,175.442932
2014-05-01,175.461533
2014-05-02,175.209991
2014-05-05,175.54538
2014-05-06,174.017487
2014-05-07,175.042313
2014-05-08,174.855957
2014-05-09,175.116821
2014-05-12,176.821777
2014-05-13,176.980164
2014-05-14,176.141663
2014-05-15,174.595108
2014-05-16,175.200699
2014-05-19,175.843536
2014-05-20,174.734848
2014-05-21,176.206879
2014-05-22,176.635437
2014-05-23,177.343521
2014-05-27,178.433594
2014-05-28,178.303177
2014-05-29,179.22551
2014-05-30,179.514313
2014-06-02,179.719284
2014-06-03,179.62616
2014-06-04,179.989441
2014-06-05,181.163361
2014-06-06,182.029861
2014-06-09,182.216156
2014-06-10,182.234818
2014-06-11,181.601242
2014-06-12,180.315552
2014-06-13,180.865265
2014-06-16,181.014297
2014-06-17,181.51741
2014-06-18,182.849716
2014-06-19,183.054657
2014-06-20,183.42601
2014-06-23,183.369843
2014-06-24,182.265213
2014-06-25,183.089005
2014-06-26,182.957932
2014-06-27,183.313675
2014-06-30,183.220078
2014-07-01,184.446411
2014-07-02,184.633606
2014-07-03,185.541687
2014-07-07,184.895737
2014-07-08,183.706863
2014-07-09,184.53064
2014-07-10,183.800491
2014-07-11,184.053238
2014-07-14,184.980011
2014-07-15,184.633606
2014-07-16,185.317032
2014-07-17,183.210709
2014-07-18,185.083008
2014-07-21,184.736588
2014-07-22,185.541687
2014-07-23,185.953598
2014-07-24,185.962921
2014-07-25,185.092346
2014-07-28,185.167221
2014-07-29,184.371521
2014-07-30,184.399597
2014-07-31,180.758041
2014-08-01,180.205734
2014-08-04,181.506927
2014-08-05,179.746979
2014-08-06,179.803207
2014-08-07,178.82962
2014-08-08,180.898453
2014-08-11,181.422699
2014-08-12,181.169922
2014-08-13,182.396255
2014-08-14,183.257523
2014-08-15,183.220078
2014-08-18,184.75531
2014-08-19,185.719559
2014-08-20,186.215668
2014-08-21,186.758667
2014-08-22,186.46846
2014-08-25,187.41394
2014-08-26,187.535629
2014-08-27,187.460724
2014-08-28,187.357788
2014-08-29,187.891373
2014-09-02,187.797775
2014-09-03,187.694778
2014-09-04,187.42334
2014-09-05,188.265839
2014-09-08,187.779053
2014-09-09,186.590179
2014-09-10,187.292221
2014-09-11,187.507538
2014-09-12,186.412292
2014-09-15,186.271881
2014-09-16,187.676025
2014-09-17,187.928787
2014-09-18,188.930481
2014-09-19,188.760406
2014-09-22,187.302628
2014-09-23,186.230453
2014-09-24,187.688217
2014-09-25,184.65979
2014-09-26,186.126984
2014-09-29,185.788376
2014-09-30,185.299332
2014-10-01,182.788193
2014-10-02,182.816406
2014-10-03,184.829086
2014-10-06,184.612778
2014-10-07,181.763016
2014-10-08,184.941956
2014-10-09,181.273956
2014-10-10,179.204849
2014-10-13,176.261047
2014-10-14,176.533768
2014-10-15,175.33934
2014-10-16,175.188873
2014-10-17,177.25798
2014-10-20,178.979111
2014-10-21,182.524872
2014-10-22,181.226929
2014-10-23,183.333664
2014-10-24,184.744446
2014-10-27,184.490509
2014-10-28,186.606674
2014-10-29,186.324478
2014-10-30,187.518967
2014-10-31,189.66333
2014-11-03,189.766785
2014-11-04,189.108414
2014-11-05,190.302841
2014-11-06,191.064667
2014-11-07,191.243378
2014-11-10,191.845261
2014-11-11,192.033386
2014-11-12,191.826508
2014-11-13,192.042816
2014-11-14,192.089874
2014-11-17,192.212082
2014-11-18,193.321899
2014-11-19,193.011551
2014-11-20,193.350128
2014-11-21,194.384689
2014-11-24,194.930161
