Date,AMZN,PG,XOM,BRK_B,JNJ,BA,DWDP,AMT,AAPL,NEE,XL,PLD,HIG,WMT
2009-05-19,77.870003,40.500824,55.045284,60,42.601131,35.822052,16.832804,27.177721,16.321489,41.51334,8.277126,13.199553,13.911916,39.802567
2009-05-20,77.970001,41.319271,54.334984,59.599998,42.585884,35.78994,16.719833,27.042418,16.119158,40.208347,8.053868,13.023168,13.57471,39.463882
2009-05-21,75.959999,40.554375,53.38271,58.580002,42.285992,34.754307,16.070246,26.519243,15.902727,39.567055,8.161362,12.986423,13.332614,39.600979
2009-05-22,75.639999,40.562023,53.726143,58.16,42.116806,34.473305,16.267944,26.645531,15.687587,39.902622,8.153092,12.427868,12.986761,39.71386
2009-05-26,78.389999,41.135689,54.491081,59.779999,42.49361,35.452759,15.947859,27.493425,16.747938,40.998802,8.310203,12.890882,12.787896,40.318642
2009-05-27,77.099998,39.605915,53.312439,58.66,41.693878,34.979084,15.92903,27.628727,17.038643,40.529011,8.09521,12.376419,12.727373,39.770294
2009-05-28,77.650002,40.225479,54.038349,58,41.932247,35.581207,15.881959,28.12483,17.297325,41.371662,8.293661,12.912932,12.423718,39.955772
2009-05-29,77.989998,39.728302,54.132046,59.439999,42.416721,36.006699,16.644518,28.747225,17.392088,42.154644,8.368083,13.118711,12.44107,40.108974
2009-06-01,83.050003,40.814445,56.013184,59.689999,42.893471,38.294758,16.09849,29.053913,17.84543,43.399979,8.583074,14.096185,13.169834,40.794403
2009-06-02,84.93,41.082153,56.91864,59.959999,43.22414,39.499012,17.633018,28.909586,17.863356,43.019653,8.525189,14.199075,13.629652,40.262199
2009-06-03,85.68,41.158638,56.262955,58.48,43.185669,38.832634,16.644518,27.989534,18.050327,41.954254,8.09521,14.074139,12.909561,41.028263
2009-06-04,85.519997,40.806786,56.965477,58.66,42.939606,40.598873,16.917532,27.827173,18.407618,41.788857,8.616148,14.816429,12.952943,41.020176
2009-06-05,87.559998,40.676762,56.957653,58.400002,43.008823,42.268742,16.531546,27.502447,18.526722,41.412914,8.822873,14.853174,12.926913,41.181473
2009-06-08,86.360001,40.646164,57.11377,58.639999,42.778137,42.413254,15.957272,26.798868,18.421707,41.630951,9.037861,14.956066,12.831481,40.971806
2009-06-09,87.080002,40.087791,57.074753,59.560001,42.831963,42.027889,16.823391,27.65579,18.277,41.390362,9.294194,14.720887,12.389013,40.810532
2009-06-10,86.589996,39.835381,57.636768,58.5,42.801197,41.987766,16.531546,27.23184,17.960686,41.518181,10.038391,14.052088,11.894497,40.367027
2009-06-11,85.690002,39.781841,57.800671,59.299999,43.101101,40.671131,16.409159,27.26792,17.922262,42.495598,9.84663,13.861004,12.215499,39.770294
2009-06-12,84.080002,40.194881,57.589912,59.470001,43.10878,41.297325,16.324429,27.448324,17.540638,43.149731,9.696553,14.40486,11.235138,40.189617
2009-06-15,83.18,39.261719,56.832764,58.580002,42.101437,39.755901,15.703086,26.952217,17.427952,42.473057,9.204641,13.405342,9.977145,39.076809
2009-06-16,82.150002,38.320904,55.91169,58.220001,42.001469,39.20195,15.138226,26.56435,17.461246,42.668541,8.829451,13.206904,10.358883,38.907497
2009-06-17,82.650002,38.252075,55.747787,57.48,42.447464,38.977158,15.185297,26.411007,17.362633,42.638458,8.762751,13.05257,9.716872,39.157467
2009-06-18,81.599998,39.139339,55.763405,56.580002,42.901169,39.306309,15.204127,26.690628,17.401052,43.420406,9.096252,13.442087,10.393587,39.254234
2009-06-19,82.959999,38.733936,55.458977,56.099998,43.131855,38.888844,15.354753,26.744747,17.862078,42.894104,9.363052,13.714011,10.714592,38.842979
2009-06-22,79.150002,38.672752,53.73394,55.599998,42.670475,37.6525,14.281523,26.347862,17.591866,42.999363,8.762751,12.508712,9.526008,39.181656
2009-06-23,77.68,38.665112,53.819809,55.23,42.301357,35.219929,14.366252,26.90711,17.161585,42.803879,9.012876,12.574857,9.760254,38.988113
2009-06-24,79.269997,38.665112,53.429516,55.880001,42.647404,33.172729,14.582781,28.539761,17.444593,43.194839,9.004539,12.832088,10.07258,39.117149
2009-06-25,82.199997,39.529434,54.545719,56.040001,43.270271,34.144138,14.949941,28.918608,17.91074,43.232437,9.313027,13.118711,10.497695,39.633228
2009-06-26,83.879997,39.58297,53.897861,56.02,43.524036,33.622322,15.109983,28.747225,18.241144,42.623428,9.046227,13.530279,10.298148,39.213917
2009-06-29,83.029999,39.950119,55.092121,56.900002,43.800861,34.240498,15.128812,29.062929,18.180952,43.322659,9.579827,13.706665,10.497695,39.318737
2009-06-30,83.660004,39.085789,54.569145,57.919998,43.677834,34.120064,15.194712,28.44054,18.239857,42.75124,9.554816,13.824257,10.298148,39.060699
2009-07-01,81.599998,39.774197,55.076492,58.48,43.885471,33.903301,15.044083,28.54878,18.29109,42.826431,10.221819,13.958546,10.384909,39.00425
2009-07-02,79.32,39.093449,53.460728,57.860001,43.047272,32.779362,14.234451,27.944429,17.931227,41.578331,9.379727,13.085672,9.7082,38.536564
2009-07-06,78.099998,39.904224,53.156322,57.099998,43.539417,32.562584,14.338008,27.66481,17.75066,41.886589,9.546478,13.548218,9.699524,38.488174
2009-07-07,75.629997,39.705353,51.954258,56.200001,43.23951,31.342291,13.914366,27.150656,17.339586,40.939247,9.179626,12.906618,9.361166,38.576881
2009-07-08,77.360001,40.263721,51.7201,56.220001,43.893147,31.751732,13.857879,27.304003,17.572655,40.706158,9.279678,12.720104,8.831944,39.00425
2009-07-09,78.099998,40.087791,51.493721,55.419998,43.59325,31.551033,13.895535,27.890306,17.462523,40.954273,9.413079,12.518674,9.335139,38.770416
2009-07-10,77.629997,39.942459,50.830254,54.900002,43.777805,31.832026,13.801394,27.764034,17.73914,40.826447,9.212976,12.391846,9.126924,38.359154
2009-07-13,81.470001,40.523777,51.282978,56.560001,44.385288,32.46624,14.394494,28.530745,18.228333,41.540733,9.946681,13.115513,9.812308,38.568813
2009-07-14,81.949997,40.952118,51.688873,57.400002,44.777466,32.442173,14.479223,28.711145,18.219364,42.300121,9.863303,13.078209,9.699524,38.81073
2009-07-15,84.550003,41.801144,53.421715,58.799999,45.338818,33.204845,15.580698,29.513943,18.809738,43.164772,10.313531,13.22742,10.315502,39.149403
2009-07-16,86.110001,42.229481,53.437321,58.459999,45.561817,33.758804,15.47714,29.414722,18.891695,43.134697,10.413582,13.458695,10.445641,39.117149
2009-07-17,85.849998,42.772552,53.484161,59.02,45.546436,33.204845,15.99493,29.062929,19.433397,42.721172,10.371893,12.973761,10.289475,39.101028
2009-07-20,88.230003,42.497208,53.811996,59.470001,45.415718,33.879223,16.766903,29.279411,19.581947,43.645966,10.680387,13.56314,10.410936,39.36713
2009-07-21,89.010002,42.443668,55.006264,59.5,45.74638,34.53754,17.265863,29.162151,19.402662,44.149712,10.496956,13.22742,10.489021,39.399387
2009-07-22,88.790001,42.304871,54.631603,60.029999,45.515686,33.718647,17.915453,29.504915,20.072424,43.954235,10.722071,13.294563,10.671215,39.649349
2009-07-23,93.870003,42.528469,55.896103,61.34,46.307716,33.678509,18.885126,30.461054,20.210733,44.99181,11.247335,13.86902,12.475776,39.318737
2009-07-24,86.489998,43.052742,56.426888,62.549999,47.299702,34.015694,19.007513,30.199467,20.488626,45.149704,11.347384,14.219657,13.031024,39.463882
2009-07-27,84.239998,43.006474,56.785934,62.66,47.115147,33.911339,18.951025,30.163378,20.502714,45.142189,11.522471,14.562846,13.820519,39.488083
2009-07-28,84.980003,42.952522,56.114658,62.700001,46.846012,34.722179,19.02634,30.244579,20.48991,42.924175,11.330712,14.07791,12.805454,39.447758
2009-07-29,84.339996,43.268627,55.7556,62.419998,47.030567,34.81852,19.082829,30.02809,20.493746,43.04446,11.46411,13.846635,12.978969,39.810631
2009-07-30,86.089996,43.353436,55.201389,63.66,47.515022,34.714161,20.269032,31.002264,20.847198,43.262508,11.389071,14.480775,14.740154,40.302517
2009-07-31,85.760002,42.798313,54.943813,63.610001,46.822926,34.449226,19.930117,30.749695,20.924038,42.608383,11.73925,14.7792,14.306362,40.221886
2009-08-03,87.440002,42.87542,55.146767,65.400002,46.984421,35.155712,21.153975,31.48033,21.313345,42.864021,11.956026,15.25667,14.167548,40.189617
2009-08-04,85.800003,42.759758,55.107738,65.989998,46.953663,35.452759,21.681181,31.038347,21.200651,42.412907,12.322878,16.077322,14.124173,40.197685
2009-08-05,84.290001,41.564713,54.662811,69.040001,46.484596,35.687805,22.255453,30.235548,21.144302,42.458015,12.156126,16.905432,14.315037,39.673542
2009-08-06,84.470001,39.675762,54.428654,70.349998,46.084721,36.895508,21.916536,29.568054,20.990629,42.848988,11.73925,17.106865,15.442886,39.496147
2009-08-07,85.32,40.115234,54.225693,70.800003,46.061661,37.84383,21.700005,29.108032,21.195528,42.721172,12.489629,17.741005,16.605444,39.746132
2009-08-10,84.440002,40.223164,53.999336,67.800003,46.692207,37.098129,21.022177,29.198235,21.094357,43.036953,12.231165,17.18894,16.13695,40.092857
2009-08-11,83.559998,40.038136,53.50457,65.400002,46.307716,36.790134,21.116322,29.09901,20.85232,43.2174,11.605849,16.010178,15.789921,40.350903
2009-08-12,85.959999,40.153778,54.274197,66.43,46.592247,37.560131,21.116322,29.09901,21.169916,43.510632,11.989378,16.233994,16.917772,40.953323
2009-08-13,84.599998,40.323406,53.991474,67.099998,46.384632,37.787106,21.502308,29.333532,21.568188,42.894104,12.381237,16.4951,17.047905,42.064106
2009-08-14,83.580002,40.377373,53.56741,66.580002,46.200077,36.368649,20.833885,28.98175,21.358164,42.721172,12.539654,16.569715,16.891748,41.991135
2009-08-17,81.059998,40.254005,52.263752,64.599998,46.000149,35.79319,19.685341,28.611923,20.437403,42.420414,12.172799,15.473021,16.041523,41.812767
2009-08-18,82.120003,40.439049,52.216637,65.5,45.984749,35.485184,19.864214,29.270395,21.002157,42.83395,12.731419,16.002712,16.752928,41.64249
2009-08-19,83,40.708893,53.402493,65.199997,46.423077,35.274429,20.193716,29.189217,21.078991,42.984314,12.381237,15.734138,16.588093,41.893845
2009-08-20,84.089996,40.878529,53.865818,65.489998,46.869083,36.263294,20.221958,29.793568,21.300541,43.112141,12.506302,16.360825,17.212749,41.926277
2009-08-21,85,41.310284,54.910313,66.589996,47.31094,37.179188,21.304604,29.874744,21.670645,43.630936,13.148295,16.957653,17.837402,41.64249
2009-08-24,84.5,41.125244,55.99408,66.510002,47.504745,38.200478,20.965689,29.577078,21.650152,43.736187,13.631867,16.890511,18.26252,41.796551
2009-08-25,84.190002,41.171497,55.50716,66.879997,47.396229,39.10828,20.297274,29.333532,21.693699,43.473038,14.065427,17.077023,19.624617,41.893845
2009-08-26,84,41.140656,56.049061,65.959999,47.000862,38.759731,20.297274,29.270395,21.438847,42.815792,14.09043,17.151625,19.919596,41.999252
2009-08-27,84.309998,40.909363,55.648521,65.760002,46.892334,42.001865,20.014845,29.080973,21.700096,42.732399,13.982041,17.367981,20.509544,41.5452
2009-08-28,82.760002,41.009598,55.067387,66.139999,46.737305,41.369656,20.607944,28.963711,21.776932,42.755142,14.357236,17.472424,20.96069,41.45602
2009-08-31,81.190002,41.718914,54.305626,65.720001,46.853573,40.259224,20.043089,28.54878,21.541294,42.58836,14.465624,17.032261,20.621626,41.245197
2009-09-01,79.160004,40.878529,53.724476,64.599998,46.465969,39.529739,19.092241,28.043653,21.168638,42.43676,13.373407,15.846042,18.283007,41.326283
2009-09-02,78.139999,40.708893,53.543839,63.799999,46.326431,39.229836,18.875708,27.944429,21.153271,42.050144,13.731921,15.390956,18.169985,41.28574
2009-09-03,78.459999,40.762871,53.606663,64.199997,46.272167,39.278473,18.979269,28.855467,21.328714,42.01223,13.973709,15.435722,18.943731,41.950603
2009-09-04,78.870003,40.755161,54.329178,64.239998,46.760551,39.837746,20.061916,30.109278,21.81023,41.7924,14.048746,15.547625,19.308868,41.901955
2009-09-08,80.900002,41.788307,55.483597,64,46.95435,40.121422,20.607944,30.921078,22.14575,41.314808,14.165473,16.122084,19.500134,41.674931
2009-09-09,82.239998,41.449062,55.365818,64.800003,47.22567,40.95628,21.577623,30.912066,21.916519,40.981255,14.207159,16.696539,20.004372,41.439796
2009-09-10,83.849998,43.206944,55.483597,65.010002,47.024117,40.923862,22.114239,31.534452,22.098364,41.026752,14.123783,17.002419,21.734434,41.374928
2009-09-11,84.540001,42.898544,54.957455,65.279999,46.83807,41.620922,22.208382,31.958403,22.047144,40.496098,14.241203,16.614473,21.404072,41.123581
2009-09-14,83.860001,42.636398,54.973137,65.139999,46.776066,41.312912,23.7335,31.390121,22.246914,41.648361,14.207659,17.218777,22.386469,40.847908
2009-09-15,83.550003,42.428234,54.572628,65.989998,46.628769,42.204514,24.31719,31.976437,22.431334,41.216267,14.576684,17.606714,22.116957,40.483055
2009-09-16,90.699997,42.644112,55.240147,67.620003,46.659763,42.439552,24.439575,32.274105,23.290617,41.807556,15.155384,18.666107,24.481667,40.572239
2009-09-17,90.440002,42.813732,54.847485,67.379997,47.10939,42.861042,24.787903,33.094933,23.633827,41.655941,14.601847,18.278162,23.76878,40.507381
2009-09-18,90.279999,44.193825,54.965294,66.599998,47.117146,42.974503,25.183304,33.942829,23.694019,41.716591,14.165717,18.53928,23.655754,40.629005
2009-09-21,90.559998,44.024216,54.635464,66.419998,47.031864,42.844818,24.477232,33.708294,23.565956,41.671108,13.997981,18.136412,23.273232,41.277637
2009-09-22,93.75,44.132156,54.839638,67.199997,47.34972,43.071774,25.371592,33.663212,23.624865,41.1632,14.241203,18.725786,23.734003,41.342506
2009-09-23,92.379997,44.139862,54.187809,67.199997,47.10939,42.44767,24.731419,33.554958,23.755489,40.837231,13.746368,17.949898,23.342783,40.864136
2009-09-24,92.110001,44.594753,54.132843,66.220001,47.070633,41.977547,24.307775,32.833351,23.540342,40.890285,13.956043,16.897974,22.742912,41.107372
2009-09-25,90.519997,44.725819,53.952209,65.360001,46.993107,41.75872,23.818228,32.824333,23.354654,41.23143,14.140559,16.830826,22.464718,40.110077
2009-09-28,92.209999,44.841476,54.65115,65.82,47.497009,43.015038,24.844391,33.239254,23.838728,41.663521,14.895391,17.606714,24.881582,40.134415
2009-09-29,91.720001,44.648716,54.242786,66.82,47.233433,44.271374,24.806732,32.824333,23.740118,41.799976,14.551527,17.270994,23.855713,39.915497
2009-09-30,93.360001,44.656422,53.881538,66.459999,47.202408,43.890419,24.543131,32.833351,23.736279,41.86821,14.643782,17.12179,23.038502,39.801998
2009-10-01,91.040001,43.654121,52.829178,65.220001,46.365196,42.236927,22.999182,31.913298,23.161283,40.746269,14.081853,16.026655,21.725737,39.729012
2009-10-02,89.849998,43.75436,52.287312,65.290001,46.303181,41.661446,22.246038,32.156849,23.678654,40.352066,14.073463,16.0191,21.830063,39.793877
2009-10-05,88.669998,43.70039,53.072632,65.699997,46.37294,42.374706,23.413414,32.869434,23.822075,40.518848,14.526362,16.366524,22.821156,39.777668
2009-10-06,90.910004,43.970242,53.920795,65.779999,46.737305,42.382816,23.498142,33.60006,24.333046,40.85239,14.761205,16.24568,24.620768,40.118202
2009-10-07,93.970001,43.908562,53.92865,65.800003,47.062881,41.977547,23.58287,33.293369,24.363779,40.094318,14.677329,16.283443,24.881582,40.126308
2009-10-08,95.220001,44.448261,54.227077,65.709999,47.241177,42.390923,24.383087,33.02277,24.238279,40.1777,14.987651,16.683735,25.385822,40.329014
2009-10-09,95.709999,44.378864,54.399857,65.739998,47.86134,42.707039,24.618443,33.085907,24.391953,40.253513,14.93733,16.75926,25.377123,40.515491
2009-10-12,93.599998,44.332607,55.075237,65.599998,48.473763,41.872192,24.533718,34.033031,24.435497,40.405117,15.063137,17.167105,24.803331,40.223602
2009-10-13,94.830002,44.147579,55.177334,65.800003,47.295441,42.066708,24.411333,33.527905,24.334328,40.185287,14.811522,16.963182,23.125437,40.815479
2009-10-14,97.459999,44.186115,56.418133,67.059998,46.938843,42.561138,25.484564,34.384819,24.496964,40.170128,15.557969,17.59005,24.733784,40.693867
2009-10-15,96.010002,44.132156,57.282032,67.209999,47.241177,41.953232,25.418661,36.116692,24.403486,40.746269,15.440555,17.272844,24.542521,41.310078
2009-10-16,95.32,44.286346,57.42337,66.120003,46.869083,43.112297,24.844391,35.584499,24.082043,40.55674,14.996039,17.068918,23.864408,41.528988
2009-10-19,94.68,44.556198,57.816025,66.559998,47.411728,43.323044,25.446909,36.152771,24.313839,41.466434,15.105073,17.416336,23.916571,42.07222
2009-10-20,94.980003,44.818336,57.344826,66.010002,46.969845,42.058605,25.249201,35.746868,25.453587,40.54158,14.836684,16.925417,23.125437,41.918159
2009-10-21,93.419998,44.66296,57.572586,65.669998,46.752804,41.037338,24.006514,35.133492,26.242449,40.859966,14.769586,16.721497,22.551645,41.050621
2009-10-22,93.449997,45.160164,58.460007,66.779999,47.241177,41.393967,24.91029,35.232719,26.278305,40.602226,15.105073,17.937469,23.386255,40.928997
2009-10-23,118.489998,44.779499,57.776772,66.360001,46.931095,40.437538,23.677015,34.691509,26.116945,39.897217,14.408943,17.522079,22.516872,40.896549
2009-10-26,124.639999,44.204605,57.509766,65.860001,46.582256,39.140675,23.432243,34.393845,25.929979,39.518185,13.981203,17.665573,21.143257,40.410084
2009-10-27,122.07,44.422123,58.829121,66.07,46.527992,38.702999,23.394585,34.060093,25.275583,38.517544,13.947657,17.408783,20.943296,40.434422
2009-10-28,121.639999,44.460976,57.988827,65.599998,46.17915,38.273411,22.876795,33.627132,24.639114,37.994469,13.612175,16.20792,20.23041,40.45874
2009-10-29,122.580002,46.255577,58.08305,66.120003,46.403946,39.562168,23.771158,34.493065,25.144962,37.971722,14.568296,16.91786,22.316916,40.864136
2009-10-30,118.809998,45.059174,56.284649,65.660004,45.776028,38.74353,22.104824,33.212204,24.139677,37.221237,13.763141,16.600655,21.317127,40.280357
2009-11-02,118.839996,45.797215,56.661606,65.300003,46.117123,39.124474,22.42491,33.491837,24.243406,37.175755,13.763141,16.517576,21.569252,40.766838
2009-11-03,118.370003,45.509769,56.339626,66.510002,45.683014,38.986679,22.471985,34.655422,24.171686,37.30463,13.670883,16.932972,22.447323,40.45874
2009-11-04,117.099998,45.859364,55.99408,67.620003,46.140381,39.30558,22.283697,34.592285,24.435497,37.804943,13.561854,16.343863,21.247583,40.847908
2009-11-05,120.610001,46.978069,56.936459,67.900002,46.496975,40.695625,23.441656,34.907982,24.847855,38.077847,13.914107,16.804571,20.969385,41.577633
2009-11-06,126.199997,47.420906,56.999283,68.5,46.745041,40.622036,23.347511,34.962112,24.88755,37.721565,14.442492,16.532681,20.943296,41.55331
2009-11-09,126.669998,48.050179,57.544331,68.5,47.093891,41.987541,24.392504,35.828041,25.799356,38.540268,15.046357,17.778862,22.030022,42.161415
2009-11-10,130.149994,48.057934,57.354748,67.699997,47.465981,41.145348,24.439575,35.773922,25.994009,38.365921,14.945717,17.892155,21.734434,42.412758
2009-11-11,129.910004,48.345383,57.591713,67.900002,47.186909,41.439705,25.145645,36.07159,26.028587,38.866245,15.113456,18.586998,22.325619,42.947884
2009-11-12,130.529999,47.622887,56.793907,68.07,47.40398,41.112637,26.924953,35.557442,25.867229,38.502369,14.618623,18.1716,21.569252,43.166801
2009-11-13,132.970001,47.863728,57.244164,68.220001,47.621021,41.439705,26.802567,35.873146,26.182259,38.767704,14.635393,18.526577,21.456232,43.134357
2009-11-16,131.589996,48.376465,58.792351,68.629997,48.210182,42.911503,27.179142,36.549652,26.461437,39.412056,15.029584,19.040152,21.995245,43.101933
2009-11-17,131.25,48.407543,59.266304,68.599998,48.194683,42.952404,27.69693,37.108902,26.508818,39.070919,15.113456,18.806017,22.056105,43.507324
2009-11-18,131.289993,48.485229,59.455872,69.040001,48.310966,42.535385,27.169725,36.928501,26.375631,39.101246,14.970881,19.115675,22.577728,43.904621
2009-11-19,128.990005,48.283245,58.966148,69,48.396244,42.052967,26.435413,36.45945,25.677694,38.555439,15.105073,18.224468,22.012636,44.220833
2009-11-20,129.660004,48.011326,58.752853,68.940002,48.685341,42.273735,26.294193,36.657898,25.602137,38.744949,15.09668,18.156492,21.734434,44.010017
2009-11-23,133,48.733826,59.795555,68.800003,48.982235,43.034172,26.331848,36.802212,26.365387,39.427227,15.314747,18.224468,22.030022,44.334343
2009-11-24,132.940002,48.788212,60.008831,68.300003,49.365097,42.494499,26.341267,36.811245,26.180979,39.857925,15.415388,17.778862,21.847456,44.472168
2009-11-25,134.029999,48.842602,60.403778,68.059998,49.458851,43.279469,26.84964,37.20813,26.148968,40.148632,15.365067,17.748653,21.821369,44.561356
2009-11-27,131.740005,48.539597,59.139923,67.639999,49.138515,42.88699,25.945864,36.874386,25.687944,39.460114,14.84507,17.151989,20.662796,44.293804
2009-11-30,135.910004,48.43861,59.297901,67.059998,49.099453,42.854279,26.152981,36.910461,25.600855,39.758476,15.356678,17.786415,21.307411,44.228928
2009-12-01,138.5,48.873669,60.064121,67.050003,49.622944,43.92543,26.435413,37.586971,25.224354,40.462299,15.222487,17.861944,21.324839,44.391087
2009-12-02,142.25,49.09119,59.866638,66.739998,49.912033,43.974487,26.821398,37.469711,25.129593,40.791256,15.440555,18.299999,22.030436,44.245144
2009-12-03,141.169998,48.601753,59.234715,65.82,50.130817,43.966316,26.021179,36.97361,25.16161,40.546459,15.172167,18.367966,21.107061,44.139744
2009-12-04,137.580002,48.632832,58.650173,66.400002,50.287086,44.710403,25.87055,36.98262,24.756933,40.355202,15.272807,18.911755,21.490349,43.977589
2009-12-07,134.210007,48.53183,58.27103,66.309998,50.294907,45.642544,26.378923,36.369251,24.1973,40.515854,15.155384,18.654968,20.837013,44.537037
2009-12-08,134.110001,48.065704,57.623314,66.279999,50.20113,45.511723,25.927038,35.331928,24.315115,40.768307,14.878619,18.466154,20.732477,44.115421
2009-12-09,131.309998,48.353146,57.496952,65.68,50.302708,45.356365,25.776405,35.512337,25.330648,41.074322,14.979264,18.269781,20.697634,44.060829
2009-12-10,135.380005,48.353146,57.188866,65.519997,50.60743,44.980228,25.10799,36.170811,25.155205,42.099461,15.197326,18.164049,20.93284,44.566051
2009-12-11,134.149994,48.430843,57.528542,65.739998,50.669952,45.462666,25.089159,36.116692,24.929808,43.032799,15.306962,18.745596,21.011232,44.53347
2009-12-14,131.380005,48.951351,55.048244,66.260002,50.755882,45.830612,25.879965,36.820263,25.225637,42.665585,15.770812,19.221409,21.11577,44.060829
2009-12-15,130.229996,48.259922,54.637486,66.199997,50.583988,45.51989,25.202133,36.937515,24.865784,42.382526,15.458767,19.145884,20.584389,43.98748
2009-12-16,128.360001,48.291004,54.052948,66.169998,50.630871,45.078358,25.682264,37.505798,24.975916,41.969406,15.441902,19.546173,21.019951,43.449665
2009-12-17,126.910004,47.848183,53.887081,65.769997,50.373032,44.538689,24.929117,37.577957,24.569962,41.510391,15.239492,19.1761,20.279503,42.993328
2009-12-18,128.479996,47.817108,53.879196,66.07,50.294907,43.696487,24.684345,37.992882,25.027142,41.785801,15.357567,19.168545,20.462437,43.066669
2009-12-21,132.789993,47.622887,54.116146,65.980003,50.263645,44.399677,25.183304,38.479969,25.385717,41.693996,15.703345,19.382381,20.174967,43.514851
2009-12-22,133.75,47.622887,54.163555,66.099998,50.419907,45.053829,25.399834,38.822739,25.658489,41.173786,15.804544,19.626757,20.418882,43.465969
2009-12-23,138.940002,47.63065,53.918678,65.720001,50.451168,44.939342,26.21888,38.732533,25.881313,40.508202,15.796119,19.855865,20.33177,43.449665
2009-12-24,138.470001,47.607334,54.234646,65.739998,50.552734,45.36454,26.369511,39.165497,26.770067,40.477589,15.981655,20.45154,20.627949,43.677837
2009-12-28,139.309998,47.584038,54.566399,65.709999,50.740269,45.086529,26.840225,39.210594,27.099184,40.867756,15.905745,20.550817,20.645372,43.98748
2009-12-29,139.410004,47.840412,54.376823,65.599998,50.740269,45.143772,26.96261,38.949009,26.77775,40.84481,15.686474,20.031511,20.871855,44.093414
2009-12-30,136.490005,47.677261,54.321526,65.790001,50.716816,44.939342,26.63311,39.066284,27.103024,41.081974,15.526237,19.878775,20.645372,44.248257
2009-12-31,134.520004,47.102375,53.863396,65.720001,50.326157,44.260677,26.011765,38.976078,26.986492,40.408752,15.458767,19.512203,20.262087,43.555599
2010-01-04,133.899994,47.483036,54.6217,66.220001,50.537102,45.936901,27.470985,39.20158,27.406532,40.737709,15.787681,19.374739,20.784746,44.191208
2010-01-05,134.690002,47.498581,54.834965,66.540001,49.951118,47.441433,28.694847,39.851032,27.453915,40.339893,15.678044,19.657307,22.378881,43.751175
2010-01-06,132.25,47.273285,55.308914,66.199997,50.357391,48.880531,29.203218,40.058495,27.017223,40.737709,15.517801,19.481657,22.753464,43.653385
2010-01-07,130,47.016914,55.135132,66.459999,49.99799,50.85931,29.22205,39.950253,26.967278,40.622952,15.517801,19.642033,23.10191,43.677837
2010-01-08,133.520004,46.954758,54.913967,66.440002,50.169884,50.368706,29.325605,40.031437,27.146566,40.271046,15.349133,19.58857,22.840578,43.457809
2010-01-11,130.309998,46.768318,55.530071,66.5,50.177696,49.771805,28.958447,39.670624,26.907093,40.24044,15.416595,19.611481,22.797016,44.174911
2010-01-12,127.349998,47.304363,55.253605,66,50.443352,49.412018,29.052589,39.18354,26.601023,39.261211,14.640707,19.17618,23.624573,44.598656
2010-01-13,129.110001,47.793804,55.032436,66,50.763702,50.008926,28.949032,40.01339,26.976244,39.398911,14.767212,19.69549,24.251774,44.826817
2010-01-14,127.349998,47.840412,55.040321,65.959999,50.86528,50.335999,28.741919,40.238911,26.820007,38.259026,14.725044,19.619122,23.746531,44.174911
2010-01-15,127.139999,47.249981,54.590084,64.940002,50.443352,49.730923,28.233543,39.688671,26.371792,38.672142,14.413005,19.527475,23.328396,43.743023
2010-01-19,127.610001,47.949184,54.71648,66.639999,51.060608,49.591908,28.883131,39.86005,27.538433,38.932243,14.851545,19.909319,23.938171,44.028233
2010-01-20,125.779999,47.299736,53.737003,69.519997,50.904331,49.223965,28.581873,39.986336,27.114555,38.23608,14.775641,19.44347,23.493906,43.889713
2010-01-21,126.620003,46.822433,52.686432,72.720001,49.982357,48.406277,26.990854,39.670624,26.645842,37.509289,14.623843,18.519409,22.265638,43.123707
2010-01-22,121.43,47.190193,52.212475,70.099998,49.380726,47.237015,26.134151,38.047009,25.324244,36.828419,13.898553,18.084108,21.438082,43.140011
2010-01-25,120.309998,47.440578,52.015018,68.839996,49.396362,47.245193,26.746084,38.967056,26.005541,36.530064,14.117826,18.099382,21.481634,43.091114
2010-01-26,119.480003,47.48753,52.070313,68,49.060383,47.187954,26.444826,38.371735,26.373072,37.654659,14.117826,18.519409,21.263859,43.68597
2010-01-27,122.75,47.581421,51.770153,71.360001,49.568253,50.638538,26.586039,38.479969,26.621517,38.067768,14.328667,18.824886,21.742975,43.514851
2010-01-28,126.029999,48.262154,51.312,73.75,49.849537,51.153667,25.766994,38.173286,25.521461,37.493984,14.126261,18.343763,21.098349,42.87109
2010-01-29,125.410004,48.160439,50.893349,76.43,49.11507,49.551025,25.503393,38.290554,24.595573,37.302738,14.143128,18.328489,20.897993,43.539299
2010-02-01,118.870003,48.504719,52.275688,75.410004,49.294769,50.45047,26.953196,38.858814,24.937496,37.6623,14.235897,18.779068,21.246435,43.580044
2010-02-02,118.120003,49.216759,52.891808,75.510002,49.99799,50.646717,25.95528,38.813713,25.082211,37.930054,14.615406,18.855433,22.117554,43.588196
2010-02-03,119.099998,49.021149,52.607441,74.360001,49.716705,50.597313,25.964695,38.597229,25.513775,37.792355,14.45517,18.221573,21.411949,44.223812
2010-02-04,115.940002,48.043072,51.122429,72.610001,48.943184,48.835548,25.051502,37.000668,24.594294,36.736626,13.83952,17.412062,20.201101,43.164459
2010-02-05,117.389999,47.964832,51.185623,73.57,48.943184,48.078152,24.966776,36.170811,25.030981,36.262306,13.881687,17.679356,20.497286,43.555599
